country,year,co2
Moldova,1838,0.0002941176470588
Moldova,1839,0.0003529411764705
Moldova,1840,0.0004117647058823
Moldova,1841,0.0004705882352941
Moldova,1842,0.0005294117647058
Moldova,1843,0.0005882352941176
Moldova,1844,0.0006470588235294
Moldova,1845,0.0007058823529411
Moldova,1846,0.0007647058823529
Moldova,1847,0.0008235294117647
Moldova,1848,0.0008823529411764
Moldova,1849,0.0009411764705882
Moldova,1850,0.001
Moldova,1875,0.076
Moldova,1876,0.094
Moldova,1834,5.882352941176471e-05
Moldova,1878,0.125
Moldova,1903,0.783
Moldova,1904,0.871
Moldova,1905,0.778
Moldova,1906,0.887
Moldova,1907,0.993
Moldova,1908,0.999
Moldova,1909,1.055
Moldova,1911,1.073
Moldova,1912,1.215
Moldova,1913,1.32
Moldova,1914,1.191
Moldova,1915,1.094
Moldova,1916,1.165
Moldova,1917,1.073
Moldova,1918,0.428
Moldova,1919,0.365
Moldova,1920,0.333
Moldova,1922,0.441
Moldova,1923,0.487
Moldova,1902,0.8
Moldova,1901,0.829
Moldova,1910,1.035
Moldova,1899,0.713
Moldova,1879,0.128
Moldova,1880,0.151
Moldova,1900,0.807
Moldova,1881,0.159
Moldova,1882,0.167
Moldova,1883,0.19
Moldova,1884,0.193
Moldova,1885,0.21
Moldova,1886,0.216
Moldova,1887,0.228
Moldova,1888,0.238
Moldova,1877,0.096
Moldova,1890,0.291
Moldova,1889,0.257
Moldova,1898,0.614
Moldova,1896,0.474
Moldova,1895,0.465
Moldova,1897,0.548
Moldova,1893,0.398
Moldova,1892,0.339
Moldova,1891,0.32
Moldova,1894,0.405
Netherlands,1964,96.777
Netherlands,1959,67.118
Netherlands,1960,73.438
Netherlands,1961,75.819
Netherlands,1962,83.282
Netherlands,1958,66.69
Netherlands,1963,91.145
Netherlands,1965,100.404
Netherlands,1970,141.803
Netherlands,1967,106.682
Netherlands,1968,113.446
Netherlands,1969,115.802
Netherlands,1971,140.666
Netherlands,1972,157.495
Netherlands,1973,165.26
Netherlands,1974,159.985
Netherlands,1957,64.408
Netherlands,1966,103.558
Netherlands,1975,152.525
Netherlands,1936,39.892
Netherlands,1955,60.986
Netherlands,1976,169.131
Netherlands,1937,43.999
Netherlands,1938,43.307
Netherlands,1939,40.701
Netherlands,1940,33.438
Netherlands,1941,37.125
Netherlands,1942,34.594
Netherlands,1943,34.927
Netherlands,1944,23.335
Netherlands,1945,14.651
Netherlands,1946,31.102
Netherlands,1947,44.603
Netherlands,1948,47.263
Netherlands,1949,50.499
Netherlands,1950,51.286
Netherlands,1951,54.968
Netherlands,1952,54.715
Netherlands,1953,55.264
Netherlands,1954,58.393
Netherlands,1956,65.079
Netherlands,1977,163.606
Netherlands,2000,171.085
Netherlands,1979,187.007
Netherlands,2004,180.896
Netherlands,2005,176.922
Netherlands,2006,172.098
Netherlands,2007,171.881
Netherlands,2008,174.862
Netherlands,2009,169.539
Netherlands,2010,181.538
Netherlands,2011,168.271
Netherlands,2003,179.009
Netherlands,2012,164.7
Netherlands,2014,157.663
Netherlands,2015,164.2
Netherlands,2016,164.925
Netherlands,2017,162.61
Netherlands,2020,138.1
Netherlands,2018,159.02
Netherlands,2019,153.6
Netherlands,1935,37.265
Netherlands,2013,164.685
Netherlands,2002,175.571
Netherlands,2001,176.211
Netherlands,1999,169.937
Netherlands,1980,176.632
Netherlands,1981,164.11
Netherlands,1982,133.487
Netherlands,1983,137.357
Netherlands,1984,144.073
Netherlands,1985,146.98
Netherlands,1986,144.014
Netherlands,1987,151.48
Netherlands,1988,145.603
Netherlands,1989,161.664
Netherlands,1990,161.807
Netherlands,1991,170.227
Netherlands,1992,170.015
Netherlands,1993,170.206
Netherlands,1994,170.788
Netherlands,1995,172.3
Netherlands,1996,181.453
Netherlands,1997,174.494
Netherlands,1998,175.463
Netherlands,1978,169.793
Netherlands,1934,38.628
Netherlands,1848,3.649
Netherlands,1932,41.417
Netherlands,1869,4.371
Netherlands,1870,4.943
Netherlands,1871,4.979
Netherlands,1872,5.331
Netherlands,1873,5.141
Netherlands,1874,4.741
Netherlands,1875,5.419
Netherlands,1876,6.21
Netherlands,1868,4.239
Netherlands,1877,6.309
Netherlands,1879,7.211
Netherlands,1880,7.973
Netherlands,1881,8.028
Netherlands,1882,8.13
Netherlands,1883,9.01
Netherlands,1884,9.017
Netherlands,1885,9.42
Netherlands,1886,9.618
Netherlands,1878,6.687
Netherlands,1887,9.787
Netherlands,1867,4.041
Netherlands,1865,3.847
Netherlands,1933,38.569
Netherlands,1846,2.869
Netherlands,1847,3.869
Netherlands,1849,3.331
Netherlands,1850,3.136
Netherlands,1851,3.118
Netherlands,1852,3.763
Netherlands,1853,4.17
Netherlands,1866,4.217
Netherlands,1854,5.947
Netherlands,1856,4.723
Netherlands,1857,4.217
Netherlands,1858,3.708
Netherlands,1859,3.525
Netherlands,1860,4.796
Netherlands,1862,5.672
Netherlands,1863,4.085
Netherlands,1864,3.404
Netherlands,1855,4.65
Netherlands,1888,10.86
Netherlands,1861,4.404
Netherlands,1890,10.285
Netherlands,1914,25.824
Netherlands,1915,24.534
Netherlands,1916,22.398
Netherlands,1917,8.654
Netherlands,1918,14.528
Netherlands,1919,21.98
Netherlands,1920,22.171
Netherlands,1921,23.233
Netherlands,1913,27.55
Netherlands,1922,27.271
Netherlands,1925,33.592
Netherlands,1926,34.328
Netherlands,1927,37.966
Netherlands,1928,38.007
Netherlands,1929,41.267
Netherlands,1930,40.779
Netherlands,1889,10.611
Netherlands,1931,44.956
Netherlands,1924,30.594
Netherlands,1912,24.923
Netherlands,1923,27.198
Netherlands,1910,20.834
Netherlands,1891,11.908
Netherlands,1892,11.322
Netherlands,1911,22.079
Netherlands,1893,11.461
Netherlands,1894,11.619
Netherlands,1895,11.626
Netherlands,1897,13.102
Netherlands,1898,12.934
Netherlands,1899,13.278
Netherlands,1900,14.634
Netherlands,1896,12.494
Netherlands,1902,14.301
Netherlands,1903,15.297
Netherlands,1904,16.166
Netherlands,1909,19.918
Netherlands,1905,16.594
Netherlands,1906,18.056
Netherlands,1908,18.921
Netherlands,1901,14.312
Netherlands,1907,18.576
North America,1937,1921.476
North America,1945,2528.287
North America,1944,2620.135
North America,1943,2442.572
North America,1940,2020.177
North America,1941,2199.466
North America,1939,1801.314
North America,1938,1637.416
North America,1936,1830.039
North America,1946,2437.62
North America,1942,2360.895
North America,1947,2676.599
North America,1956,3124.031
North America,1949,2352.741
North America,1950,2744.654
North America,1951,2840.649
North America,1952,2768.178
North America,1953,2831.916
North America,1954,2718.204
North America,1955,2966.226
North America,1957,3103.255
North America,1958,3022.679
North America,1959,3114.884
North America,1935,1600.189
North America,1960,3189.112
North America,1948,2790.213
North America,1934,1542.101
North America,1913,1533.79
North America,1932,1349.391
North America,1961,3184.35
North America,1905,1023.577
North America,1906,1074.779
North America,1907,1253.117
North America,1908,1103.992
North America,1910,1327.425
North America,1911,1327.462
North America,1912,1419.667
North America,1914,1396.793
North America,1915,1443.461
North America,1916,1613.036
North America,1917,1782.873
North America,1933,1441.233
North America,1918,1868.648
North America,1920,1899.938
North America,1921,1595.441
North America,1922,1591.5
North America,1923,2062.964
North America,1924,1845.232
North America,1925,1892.376
North America,1926,2037.96
North America,1927,1989.282
North America,1928,1953.447
North America,1929,2090.043
North America,1930,1865.62
North America,1931,1582.574
North America,1919,1596.982
North America,1962,3309.377
North America,2006,7265.229
North America,1964,3621.031
North America,1995,6350.638
North America,1996,6576.288
North America,1997,6695.065
North America,1998,6765.938
North America,1999,6861.782
North America,2000,7107.692
North America,2001,7014.631
North America,2002,7068.126
North America,2003,7183.859
North America,2004,7282.769
North America,2005,7330.253
North America,2007,7376.089
North America,1994,6288.26
North America,2008,7158.262
North America,2010,6875.767
North America,2011,6771.608
North America,2012,6580.283
North America,2013,6714.924
North America,2014,6753.943
North America,2015,6612.704
North America,2016,6471.36
North America,2017,6412.982
North America,2018,6588.63
North America,2019,6460.726
North America,2020,5775.159
North America,1904,916.873
North America,2009,6670.754
North America,1963,3442.291
North America,1993,6163.883
North America,1991,5932.717
North America,1965,3771.441
North America,1966,3956.276
North America,1967,4126.963
North America,1968,4289.368
North America,1969,4501.68
North America,1970,4862.418
North America,1971,4916.075
North America,1972,5162.11
North America,1973,5397.123
North America,1974,5251.286
North America,1975,5127.969
North America,1976,5434.561
North America,1992,6057.23
North America,1977,5591.029
North America,1979,5792.359
North America,1980,5621.038
North America,1981,5495.519
North America,1982,5263.63
North America,1983,5203.537
North America,1984,5461.844
North America,1985,5465.18
North America,1986,5450.086
North America,1987,5656.467
North America,1988,5906.086
North America,1989,6018.1
North America,1990,5984.512
North America,1978,5676.991
North America,1903,923.924
North America,1909,1214.811
North America,1901,746.685
North America,1816,0.667
North America,1817,0.722
North America,1818,0.784
North America,1819,0.766
North America,1820,0.795
North America,1821,0.832
North America,1822,0.868
North America,1823,0.905
North America,1824,1.019
North America,1825,1.14
North America,1826,1.319
North America,1827,1.451
North America,1815,0.605
North America,1828,1.598
North America,1830,2.092
North America,1831,2.268
North America,1832,3.026
North America,1833,3.532
North America,1834,3.386
North America,1835,4.32
North America,1836,4.734
North America,1837,5.309
North America,1838,5.034
North America,1839,5.522
North America,1840,5.877
North America,1841,6.218
North America,1829,1.799
North America,1842,6.921
North America,1814,0.564
North America,1812,0.487
North America,1786,0.004
North America,1787,0.004
North America,1788,0.004
North America,1789,0.004
North America,1790,0.004
North America,1791,0.004
North America,1792,0.004
North America,1793,0.004
North America,1794,0.004
North America,1795,0.004
North America,1796,0.004
North America,1797,0.004
North America,1813,0.524
North America,1798,0.004
North America,1800,0.256
North America,1801,0.271
North America,1802,0.293
North America,1803,0.3
North America,1804,0.337
North America,1805,0.344
North America,1806,0.337
North America,1807,0.381
North America,1808,0.396
North America,1809,0.407
North America,1810,0.421
North America,1811,0.451
North America,1799,0.004
North America,1843,7.768
North America,1785,0.004
North America,1845,11.208
North America,1876,134.678
North America,1877,149.198
North America,1878,145.838
North America,1879,177.653
North America,1880,203.916
North America,1881,215.784
North America,1882,242.011
North America,1883,261.313
North America,1884,276.189
North America,1885,280.406
North America,1886,296.26
North America,1888,387.186
North America,1875,137.624
North America,1889,346.835
North America,1891,441.886
North America,1892,464.918
North America,1893,469.48
North America,1894,439.769
North America,1895,493.974
North America,1902,791.569
North America,1896,496.11
North America,1897,515.775
North America,1898,561.765
North America,1899,645.459
North America,1900,684.367
North America,1844,9.31
North America,1890,414.161
North America,1874,135.92
North America,1887,317.53
North America,1872,128.152
North America,1873,141.115
North America,1847,15.103
North America,1848,16.825
North America,1849,18.269
North America,1850,19.852
North America,1851,24.703
North America,1852,26.875
North America,1853,30.265
North America,1855,38.311
North America,1856,40.216
North America,1857,41.271
North America,1858,41.912
North America,1859,45.635
North America,1854,33.284
North America,1846,12.736
North America,1860,47.819
North America,1870,99.844
North America,1869,94.381
North America,1868,83.297
North America,1867,74.46
North America,1866,60.474
North America,1871,104.801
North America,1864,59.5
North America,1863,55.513
North America,1862,48.009
North America,1861,46.137
North America,1865,59.84
North America (excl. USA),1944,175.281
North America (excl. USA),1943,170.587
North America (excl. USA),1942,162.729
North America (excl. USA),1941,155.971
North America (excl. USA),1940,145.263
North America (excl. USA),1938,121.723
North America (excl. USA),1937,128.93
North America (excl. USA),1936,116.689
North America (excl. USA),1935,107.909
North America (excl. USA),1945,168.792
North America (excl. USA),1939,130.46
North America (excl. USA),1946,180.217
North America (excl. USA),1959,283.147
North America (excl. USA),1948,207.768
North America (excl. USA),1949,187.994
North America (excl. USA),1950,203.293
North America (excl. USA),1951,222.073
North America (excl. USA),1952,217.096
North America (excl. USA),1953,219.09
North America (excl. USA),1954,228.891
North America (excl. USA),1955,237.878
North America (excl. USA),1956,264.211
North America (excl. USA),1957,267.649
North America (excl. USA),1958,275.742
North America (excl. USA),1934,105.905
North America (excl. USA),1947,190.847
North America (excl. USA),1933,92.391
North America (excl. USA),1905,37.094
North America (excl. USA),1931,97.682
North America (excl. USA),1960,291.974
North America (excl. USA),1906,39.307
North America (excl. USA),1907,49.255
North America (excl. USA),1908,51.179
North America (excl. USA),1909,49.105
North America (excl. USA),1910,55.843
North America (excl. USA),1911,68.795
North America (excl. USA),1912,76.101
North America (excl. USA),1913,91.248
North America (excl. USA),1914,78.813
North America (excl. USA),1915,75.764
North America (excl. USA),1916,94.055
North America (excl. USA),1932,91.618
North America (excl. USA),1917,111.902
North America (excl. USA),1919,117.823
North America (excl. USA),1920,161.692
North America (excl. USA),1921,171.772
North America (excl. USA),1922,155.742
North America (excl. USA),1923,166.228
North America (excl. USA),1924,146.912
North America (excl. USA),1925,134.278
North America (excl. USA),1926,132.0
North America (excl. USA),1927,126.536
North America (excl. USA),1928,122.577
North America (excl. USA),1929,126.629
North America (excl. USA),1930,120.791
North America (excl. USA),1918,120.93
North America (excl. USA),1961,297.654
North America (excl. USA),1991,874.787
North America (excl. USA),1963,315.997
North America (excl. USA),1996,965.707
North America (excl. USA),1997,1008.6
North America (excl. USA),1998,1034.888
North America (excl. USA),1999,1057.113
North America (excl. USA),2000,1097.183
North America (excl. USA),2001,1109.75
North America (excl. USA),2002,1121.356
North America (excl. USA),2003,1172.022
North America (excl. USA),2004,1168.762
North America (excl. USA),2005,1195.731
North America (excl. USA),2006,1213.561
North America (excl. USA),2007,1245.084
North America (excl. USA),1995,929.136
North America (excl. USA),2008,1244.184
North America (excl. USA),2010,1199.981
North America (excl. USA),2011,1231.434
North America (excl. USA),2012,1241.584
North America (excl. USA),2013,1240.667
North America (excl. USA),2014,1231.135
North America (excl. USA),2015,1240.934
North America (excl. USA),2016,1223.336
North America (excl. USA),2017,1205.231
North America (excl. USA),2018,1213.139
North America (excl. USA),2019,1204.91
North America (excl. USA),2020,1062.388
North America (excl. USA),1904,34.815
North America (excl. USA),2009,1192.545
North America (excl. USA),1962,315.659
North America (excl. USA),1994,929.436
North America (excl. USA),1992,889.75
North America (excl. USA),1964,356.921
North America (excl. USA),1965,372.099
North America (excl. USA),1966,385.068
North America (excl. USA),1967,421.709
North America (excl. USA),1968,448.666
North America (excl. USA),1969,466.754
North America (excl. USA),1970,522.947
North America (excl. USA),1971,550.829
North America (excl. USA),1972,589.319
North America (excl. USA),1973,612.3
North America (excl. USA),1974,630.466
North America (excl. USA),1975,649.93
North America (excl. USA),1993,896.539
North America (excl. USA),1976,686.997
North America (excl. USA),1978,735.848
North America (excl. USA),1980,812.743
North America (excl. USA),1981,809.348
North America (excl. USA),1982,816.55
North America (excl. USA),1983,774.35
North America (excl. USA),1984,799.923
North America (excl. USA),1985,812.797
North America (excl. USA),1986,786.921
North America (excl. USA),1987,831.022
North America (excl. USA),1988,855.819
North America (excl. USA),1989,886.174
North America (excl. USA),1990,871.057
North America (excl. USA),1977,701.63
North America (excl. USA),1903,29.517
North America (excl. USA),1979,784.0
North America (excl. USA),1901,25.157
North America (excl. USA),1815,0.004
North America (excl. USA),1816,0.004
North America (excl. USA),1817,0.004
North America (excl. USA),1818,0.004
North America (excl. USA),1819,0.004
North America (excl. USA),1820,0.004
North America (excl. USA),1821,0.004
North America (excl. USA),1822,0.004
North America (excl. USA),1823,0.004
North America (excl. USA),1824,0.004
North America (excl. USA),1825,0.004
North America (excl. USA),1826,0.004
North America (excl. USA),1814,0.004
North America (excl. USA),1827,0.004
North America (excl. USA),1829,0.004
North America (excl. USA),1830,0.004
North America (excl. USA),1831,0.004
North America (excl. USA),1832,0.004
North America (excl. USA),1833,0.004
North America (excl. USA),1834,0.004
North America (excl. USA),1835,0.004
North America (excl. USA),1836,0.004
North America (excl. USA),1837,0.004
North America (excl. USA),1838,0.004
North America (excl. USA),1839,0.004
North America (excl. USA),1840,0.004
North America (excl. USA),1828,0.004
North America (excl. USA),1841,0.004
North America (excl. USA),1813,0.004
North America (excl. USA),1811,0.004
North America (excl. USA),1902,27.073
North America (excl. USA),1785,0.004
North America (excl. USA),1786,0.004
North America (excl. USA),1787,0.004
North America (excl. USA),1788,0.004
North America (excl. USA),1789,0.004
North America (excl. USA),1790,0.004
North America (excl. USA),1791,0.004
North America (excl. USA),1792,0.004
North America (excl. USA),1793,0.004
North America (excl. USA),1794,0.004
North America (excl. USA),1795,0.004
North America (excl. USA),1812,0.004
North America (excl. USA),1797,0.004
North America (excl. USA),1799,0.004
North America (excl. USA),1800,0.004
North America (excl. USA),1801,0.004
North America (excl. USA),1802,0.004
North America (excl. USA),1803,0.004
North America (excl. USA),1804,0.004
North America (excl. USA),1805,0.004
North America (excl. USA),1806,0.004
North America (excl. USA),1807,0.004
North America (excl. USA),1808,0.004
North America (excl. USA),1809,0.004
North America (excl. USA),1810,0.004
North America (excl. USA),1798,0.004
North America (excl. USA),1842,0.004
North America (excl. USA),1796,0.004
North America (excl. USA),1844,0.004
North America (excl. USA),1875,1.876
North America (excl. USA),1876,1.858
North America (excl. USA),1877,2.023
North America (excl. USA),1878,1.935
North America (excl. USA),1879,2.184
North America (excl. USA),1880,5.232
North America (excl. USA),1881,5.591
North America (excl. USA),1882,6.617
North America (excl. USA),1883,7.431
North America (excl. USA),1884,8.599
North America (excl. USA),1885,8.244
North America (excl. USA),1886,8.797
North America (excl. USA),1874,1.623
North America (excl. USA),1887,10.149
North America (excl. USA),1889,11.292
North America (excl. USA),1890,12.414
North America (excl. USA),1891,14.462
North America (excl. USA),1892,14.469
North America (excl. USA),1894,14.718
North America (excl. USA),1895,14.026
North America (excl. USA),1896,15.228
North America (excl. USA),1897,15.488
North America (excl. USA),1898,16.444
North America (excl. USA),1899,19.925
North America (excl. USA),1900,21.629
North America (excl. USA),1843,0.004
North America (excl. USA),1888,13.311
North America (excl. USA),1873,1.608
North America (excl. USA),1893,15.385
North America (excl. USA),1871,1.781
North America (excl. USA),1845,0.004
North America (excl. USA),1846,0.026
North America (excl. USA),1872,1.847
North America (excl. USA),1847,0.033
North America (excl. USA),1848,0.04
North America (excl. USA),1849,0.048
North America (excl. USA),1851,0.07
North America (excl. USA),1852,0.084
North America (excl. USA),1853,0.103
North America (excl. USA),1854,0.125
North America (excl. USA),1855,0.15
North America (excl. USA),1856,0.18
North America (excl. USA),1857,0.216
North America (excl. USA),1850,0.059
North America (excl. USA),1859,0.315
North America (excl. USA),1858,0.264
North America (excl. USA),1869,0.685
North America (excl. USA),1867,1.594
North America (excl. USA),1866,1.242
North America (excl. USA),1864,0.843
North America (excl. USA),1863,0.703
North America (excl. USA),1865,1.019
North America (excl. USA),1862,0.561
North America (excl. USA),1861,0.458
North America (excl. USA),1860,0.381
North America (excl. USA),1870,1.224
North America (excl. USA),1868,0.945
Norway,1953,9.783
Norway,1959,11.808
Norway,1954,9.882
Norway,1955,11.414
Norway,1956,11.952
Norway,1951,9.476
Norway,1957,11.358
Norway,1958,11.186
Norway,1952,9.685
Norway,1963,14.965
Norway,1961,13.335
Norway,1962,14.06
Norway,1964,16.17
Norway,1965,16.39
Norway,1966,19.54
Norway,1967,19.304
Norway,1950,8.432
Norway,1968,21.114
Norway,1970,27.979
Norway,1969,22.194
Norway,1960,13.087
Norway,1949,10.407
Norway,1937,11.76
Norway,1947,10.627
Norway,1927,8.668
Norway,1928,8.454
Norway,1971,27.166
Norway,1929,9.521
Norway,1930,8.727
Norway,1931,8.086
Norway,1932,8.643
Norway,1933,9.179
Norway,1934,9.485
Norway,1948,10.983
Norway,1935,9.782
Norway,1938,10.478
Norway,1939,12.515
Norway,1940,6.51
Norway,1941,4.813
Norway,1942,4.626
Norway,1943,5.443
Norway,1944,4.879
Norway,1945,4.012
Norway,1946,7.073
Norway,1936,10.441
Norway,1972,29.395
Norway,2001,43.537
Norway,1974,27.695
Norway,2000,42.171
Norway,2002,42.623
Norway,2003,44.012
Norway,2004,44.357
Norway,2005,43.382
Norway,2006,43.972
Norway,2007,45.714
Norway,2008,44.837
Norway,2009,43.268
Norway,2010,45.697
Norway,2011,44.817
Norway,2012,44.342
Norway,2013,44.639
Norway,2014,45.078
Norway,2015,45.616
Norway,2016,44.8
Norway,2017,44.372
Norway,2018,44.469
Norway,2019,42.865
Norway,1926,6.361
Norway,2020,41.283
Norway,1999,42.646
Norway,1973,30.492
Norway,1998,41.885
Norway,1996,41.594
Norway,1975,30.612
Norway,1976,33.348
Norway,1977,33.331
Norway,1978,32.651
Norway,1979,34.659
Norway,1980,31.813
Norway,1981,31.845
Norway,1982,30.957
Norway,1983,31.998
Norway,1984,33.87
Norway,1985,32.348
Norway,1986,34.858
Norway,1987,33.281
Norway,1988,35.677
Norway,1989,34.235
Norway,1990,35.098
Norway,1991,33.54
Norway,1992,34.468
Norway,1993,36.008
Norway,1994,37.914
Norway,1995,38.522
Norway,1997,41.756
Norway,1925,7.595
Norway,1905,4.148
Norway,1923,6.793
Norway,1853,0.165
Norway,1854,0.234
Norway,1855,0.256
Norway,1856,0.304
Norway,1857,0.304
Norway,1858,0.267
Norway,1859,0.326
Norway,1860,0.333
Norway,1861,0.429
Norway,1852,0.15
Norway,1862,0.37
Norway,1864,0.48
Norway,1865,0.473
Norway,1866,0.52
Norway,1867,0.619
Norway,1868,0.634
Norway,1869,0.553
Norway,1870,0.63
Norway,1871,0.612
Norway,1872,0.656
Norway,1863,0.363
Norway,1873,0.66
Norway,1851,0.15
Norway,1849,0.106
Norway,1829,0.011
Norway,1830,0.007
Norway,1831,0.004
Norway,1832,0.00675
Norway,1833,0.0095
Norway,1834,0.01225
Norway,1924,7.727
Norway,1836,0.018
Norway,1837,0.026
Norway,1850,0.139
Norway,1838,0.051
Norway,1840,0.044
Norway,1841,0.059
Norway,1842,0.073
Norway,1843,0.062
Norway,1844,0.066
Norway,1845,0.099
Norway,1846,0.099
Norway,1847,0.103
Norway,1848,0.132
Norway,1839,0.04
Norway,1874,0.817
Norway,1835,0.015
Norway,1876,0.905
Norway,1902,4.243
Norway,1903,4.239
Norway,1904,4.159
Norway,1906,4.225
Norway,1907,4.782
Norway,1908,5.716
Norway,1909,5.763
Norway,1910,5.939
